event_id nfired_ustrips_inroi nfired_vstrips_inroi roi_ustrip_min roi_ustrip_max roi_vstrip_min roi_vstrip_max roi_u_width roi_v_width
1708 58 87 1224.00000000 1374.00000000 1241.00000000 1454.00000000 150.00000000 213.00000000
1709 75 92 3068.00000000 3218.00000000 2686.00000000 2898.00000000 150.00000000 212.00000000
1710 72 115 1283.00000000 1433.00000000 1289.00000000 1501.00000000 150.00000000 212.00000000
1711 58 85 1861.00000000 2011.00000000 1651.00000000 1863.00000000 150.00000000 212.00000000
1712 31 78 1723.00000000 1873.00000000 1558.00000000 1771.00000000 150.00000000 213.00000000
1713 70 111 2725.00000000 2875.00000000 2345.00000000 2557.00000000 150.00000000 212.00000000
1714 40 62 800.00000000 950.00000000 708.00000000 920.00000000 150.00000000 212.00000000
1715 38 55 1487.00000000 1637.00000000 1103.00000000 1315.00000000 150.00000000 212.00000000
1716 25 64 1192.00000000 1342.00000000 1001.00000000 1213.00000000 150.00000000 212.00000000
1717 75 104 2835.00000000 2985.00000000 2003.00000000 2215.00000000 150.00000000 212.00000000
1718 53 73 903.00000000 1053.00000000 771.00000000 983.00000000 150.00000000 212.00000000
1719 36 80 2606.00000000 2756.00000000 2209.00000000 2422.00000000 150.00000000 213.00000000
1720 58 96 1273.00000000 1423.00000000 1336.00000000 1548.00000000 150.00000000 212.00000000
1721 72 63 3191.00000000 3341.00000000 2763.00000000 2975.00000000 150.00000000 212.00000000
1722 78 113 2299.00000000 2449.00000000 1906.00000000 2119.00000000 150.00000000 213.00000000
1723 70 93 2368.00000000 2518.00000000 1907.00000000 2119.00000000 150.00000000 212.00000000
1724 42 92 1627.00000000 1777.00000000 1587.00000000 1799.00000000 150.00000000 212.00000000
1725 61 99 3203.00000000 3353.00000000 2623.00000000 2835.00000000 150.00000000 212.00000000
1726 36 91 1559.00000000 1709.00000000 1613.00000000 1825.00000000 150.00000000 212.00000000
1727 23 102 2680.00000000 2830.00000000 2022.00000000 2234.00000000 150.00000000 212.00000000
1728 70 102 2198.00000000 2348.00000000 1949.00000000 2161.00000000 150.00000000 212.00000000
1729 40 40 2809.00000000 2959.00000000 2365.00000000 2577.00000000 150.00000000 212.00000000
1730 25 94 1844.00000000 1994.00000000 1809.00000000 2022.00000000 150.00000000 213.00000000
1731 64 94 960.00000000 1110.00000000 892.00000000 1104.00000000 150.00000000 212.00000000
1732 85 69 3536.00000000 3891.00000000 2944.00000000 3274.00000000 355.00000000 330.00000000
1733 105 83 2999.00000000 3276.00000000 2749.00000000 3112.00000000 277.00000000 363.00000000
1734 35 80 1251.00000000 1401.00000000 1242.00000000 1454.00000000 150.00000000 212.00000000
1735 78 77 1972.00000000 2122.00000000 1808.00000000 2020.00000000 150.00000000 212.00000000
1736 36 104 2440.00000000 2590.00000000 1936.00000000 2148.00000000 150.00000000 212.00000000
1737 63 87 2530.00000000 2680.00000000 2241.00000000 2453.00000000 150.00000000 212.00000000
1738 37 89 3372.00000000 3522.00000000 2760.00000000 2972.00000000 150.00000000 212.00000000
1739 73 70 1027.00000000 1177.00000000 1051.00000000 1263.00000000 150.00000000 212.00000000
1740 93 85 3563.00000000 3926.00000000 2889.00000000 3223.00000000 363.00000000 334.00000000
1741 114 113 1037.00000000 1187.00000000 1313.00000000 1525.00000000 150.00000000 212.00000000
1742 22 67 3255.00000000 3405.00000000 2952.00000000 3164.00000000 150.00000000 212.00000000
1743 45 76 1169.00000000 1319.00000000 1238.00000000 1450.00000000 150.00000000 212.00000000
1744 32 49 1582.00000000 1732.00000000 1105.00000000 1317.00000000 150.00000000 212.00000000
1745 56 84 2557.00000000 2707.00000000 2280.00000000 2493.00000000 150.00000000 213.00000000
1746 43 79 2540.00000000 2690.00000000 1890.00000000 2102.00000000 150.00000000 212.00000000
1747 40 94 2696.00000000 2846.00000000 2267.00000000 2479.00000000 150.00000000 212.00000000
1748 23 106 873.00000000 1023.00000000 1078.00000000 1290.00000000 150.00000000 212.00000000
1749 36 85 2357.00000000 2507.00000000 2097.00000000 2310.00000000 150.00000000 213.00000000
1750 44 78 1742.00000000 1892.00000000 1658.00000000 1870.00000000 150.00000000 212.00000000
1751 10 42 1391.00000000 1541.00000000 1036.00000000 1248.00000000 150.00000000 212.00000000
1752 15 67 3014.00000000 3164.00000000 2611.00000000 2823.00000000 150.00000000 212.00000000
1753 59 61 3574.00000000 3935.00000000 2956.00000000 3284.00000000 361.00000000 328.00000000
1754 55 107 2285.00000000 2435.00000000 2181.00000000 2393.00000000 150.00000000 212.00000000
1755 23 50 1997.00000000 2147.00000000 1850.00000000 2063.00000000 150.00000000 213.00000000
1756 47 64 2236.00000000 2386.00000000 2076.00000000 2289.00000000 150.00000000 213.00000000
1757 59 37 898.00000000 1048.00000000 838.00000000 1051.00000000 150.00000000 213.00000000
1758 62 101 2260.00000000 2410.00000000 1905.00000000 2117.00000000 150.00000000 212.00000000
1759 46 80 1910.00000000 2060.00000000 1822.00000000 2035.00000000 150.00000000 213.00000000
1760 71 91 2536.00000000 2686.00000000 2061.00000000 2273.00000000 150.00000000 212.00000000
1761 74 52 3076.00000000 3226.00000000 2514.00000000 2726.00000000 150.00000000 212.00000000
1762 84 99 2775.00000000 2925.00000000 2109.00000000 2321.00000000 150.00000000 212.00000000
1763 29 81 1601.00000000 1751.00000000 1601.00000000 1813.00000000 150.00000000 212.00000000
1764 30 82 1847.00000000 1997.00000000 1601.00000000 1813.00000000 150.00000000 212.00000000
1765 52 66 2495.00000000 2645.00000000 1917.00000000 2129.00000000 150.00000000 212.00000000
1766 64 116 2846.00000000 2996.00000000 2399.00000000 2611.00000000 150.00000000 212.00000000
1767 58 106 2447.00000000 2597.00000000 2024.00000000 2237.00000000 150.00000000 213.00000000
1768 35 62 2223.00000000 2373.00000000 2123.00000000 2335.00000000 150.00000000 212.00000000
1769 25 51 681.00000000 831.00000000 955.00000000 1167.00000000 150.00000000 212.00000000
1770 49 55 1584.00000000 1734.00000000 1653.00000000 1865.00000000 150.00000000 212.00000000
1771 26 83 3165.00000000 3315.00000000 2827.00000000 3039.00000000 150.00000000 212.00000000
1772 17 49 844.00000000 994.00000000 632.00000000 844.00000000 150.00000000 212.00000000
1773 75 68 2823.00000000 2973.00000000 2460.00000000 2673.00000000 150.00000000 213.00000000
1774 47 70 2686.00000000 2836.00000000 1858.00000000 2070.00000000 150.00000000 212.00000000
1775 46 93 2862.00000000 3012.00000000 2111.00000000 2323.00000000 150.00000000 212.00000000
1776 27 96 1647.00000000 1797.00000000 1273.00000000 1485.00000000 150.00000000 212.00000000
1777 62 116 2673.00000000 2823.00000000 2275.00000000 2487.00000000 150.00000000 212.00000000
1778 30 54 3449.00000000 3599.00000000 2799.00000000 3011.00000000 150.00000000 212.00000000
1779 84 49 3380.00000000 3530.00000000 2912.00000000 3124.00000000 150.00000000 212.00000000
1780 82 74 1076.00000000 1226.00000000 1309.00000000 1521.00000000 150.00000000 212.00000000
1781 21 115 2175.00000000 2325.00000000 1979.00000000 2191.00000000 150.00000000 212.00000000
1782 61 85 1366.00000000 1516.00000000 1526.00000000 1738.00000000 150.00000000 212.00000000
1783 54 89 1522.00000000 1672.00000000 1150.00000000 1362.00000000 150.00000000 212.00000000
1784 57 64 2835.00000000 2985.00000000 2381.00000000 2593.00000000 150.00000000 212.00000000
1785 37 112 2220.00000000 2370.00000000 1856.00000000 2068.00000000 150.00000000 212.00000000
1786 44 103 2533.00000000 2683.00000000 2138.00000000 2350.00000000 150.00000000 212.00000000
1787 72 73 2768.00000000 2918.00000000 2372.00000000 2584.00000000 150.00000000 212.00000000
1788 53 80 2211.00000000 2361.00000000 1803.00000000 2015.00000000 150.00000000 212.00000000
1789 82 92 2412.00000000 2562.00000000 1950.00000000 2162.00000000 150.00000000 212.00000000
1790 74 46 3612.00000000 3762.00000000 2845.00000000 3058.00000000 150.00000000 213.00000000
1791 40 54 3262.00000000 3412.00000000 2653.00000000 2865.00000000 150.00000000 212.00000000
1792 40 35 3472.00000000 3622.00000000 3025.00000000 3237.00000000 150.00000000 212.00000000
1793 37 70 1471.00000000 1621.00000000 1265.00000000 1477.00000000 150.00000000 212.00000000
1794 94 81 2706.00000000 2856.00000000 2458.00000000 2670.00000000 150.00000000 212.00000000
1795 45 45 3136.00000000 3286.00000000 2376.00000000 2588.00000000 150.00000000 212.00000000
1796 9 93 3231.00000000 3381.00000000 2828.00000000 3040.00000000 150.00000000 212.00000000
1797 33 68 3015.00000000 3165.00000000 2638.00000000 2850.00000000 150.00000000 212.00000000
1798 50 56 2294.00000000 2444.00000000 2006.00000000 2218.00000000 150.00000000 212.00000000
1799 31 72 2581.00000000 2731.00000000 2213.00000000 2425.00000000 150.00000000 212.00000000
1800 44 108 1465.00000000 1615.00000000 1098.00000000 1310.00000000 150.00000000 212.00000000
1801 27 94 3348.00000000 3498.00000000 2589.00000000 2802.00000000 150.00000000 213.00000000
1802 105 79 1011.00000000 1161.00000000 1165.00000000 1377.00000000 150.00000000 212.00000000
1803 59 89 1949.00000000 2099.00000000 1449.00000000 1661.00000000 150.00000000 212.00000000
1804 45 91 1855.00000000 2005.00000000 1751.00000000 1963.00000000 150.00000000 212.00000000
1805 63 99 2273.00000000 2423.00000000 1749.00000000 1961.00000000 150.00000000 212.00000000
1806 49 54 3360.00000000 3510.00000000 2619.00000000 2831.00000000 150.00000000 212.00000000
1807 19 87 873.00000000 1023.00000000 848.00000000 1060.00000000 150.00000000 212.00000000
1808 37 90 1458.00000000 1608.00000000 1560.00000000 1772.00000000 150.00000000 212.00000000
1809 68 114 2454.00000000 2604.00000000 2350.00000000 2562.00000000 150.00000000 212.00000000
1810 36 67 2613.00000000 2763.00000000 2467.00000000 2679.00000000 150.00000000 212.00000000
1811 48 88 2261.00000000 2411.00000000 1914.00000000 2126.00000000 150.00000000 212.00000000
1812 55 85 3299.00000000 3449.00000000 2504.00000000 2716.00000000 150.00000000 212.00000000
1813 31 38 3170.00000000 3320.00000000 2462.00000000 2675.00000000 150.00000000 213.00000000
1814 39 54 3158.00000000 3308.00000000 2538.00000000 2750.00000000 150.00000000 212.00000000
1815 28 79 2204.00000000 2354.00000000 1670.00000000 1882.00000000 150.00000000 212.00000000
1816 45 57 1876.00000000 2026.00000000 1743.00000000 1955.00000000 150.00000000 212.00000000
1817 50 110 1784.00000000 1934.00000000 1640.00000000 1852.00000000 150.00000000 212.00000000
1818 44 84 2842.00000000 2992.00000000 2547.00000000 2759.00000000 150.00000000 212.00000000
1819 39 102 1620.00000000 1770.00000000 1514.00000000 1727.00000000 150.00000000 213.00000000
1820 37 98 2075.00000000 2225.00000000 1449.00000000 1661.00000000 150.00000000 212.00000000
1821 73 90 1294.00000000 1444.00000000 1429.00000000 1641.00000000 150.00000000 212.00000000
1822 50 65 2913.00000000 3063.00000000 2613.00000000 2825.00000000 150.00000000 212.00000000
1823 36 89 3174.00000000 3324.00000000 2720.00000000 2932.00000000 150.00000000 212.00000000
1824 55 107 1395.00000000 1545.00000000 1021.00000000 1233.00000000 150.00000000 212.00000000
1825 21 88 2934.00000000 3084.00000000 2703.00000000 2915.00000000 150.00000000 212.00000000
1826 54 64 1960.00000000 2110.00000000 1917.00000000 2129.00000000 150.00000000 212.00000000
1827 48 78 3211.00000000 3361.00000000 2566.00000000 2778.00000000 150.00000000 212.00000000
1828 37 109 1461.00000000 1611.00000000 1378.00000000 1590.00000000 150.00000000 212.00000000
1829 49 24 3511.00000000 3661.00000000 2887.00000000 3099.00000000 150.00000000 212.00000000
1830 40 72 2255.00000000 2405.00000000 2002.00000000 2214.00000000 150.00000000 212.00000000
1831 34 98 1271.00000000 1421.00000000 1485.00000000 1697.00000000 150.00000000 212.00000000
1832 57 45 3453.00000000 3603.00000000 3008.00000000 3220.00000000 150.00000000 212.00000000
1833 47 85 2869.00000000 3019.00000000 2476.00000000 2688.00000000 150.00000000 212.00000000
1834 17 78 1922.00000000 2072.00000000 1641.00000000 1853.00000000 150.00000000 212.00000000
1835 24 82 1388.00000000 1538.00000000 1456.00000000 1668.00000000 150.00000000 212.00000000
1836 58 81 1181.00000000 1331.00000000 1331.00000000 1543.00000000 150.00000000 212.00000000
1837 47 83 1601.00000000 1751.00000000 1351.00000000 1564.00000000 150.00000000 213.00000000
1838 58 88 3015.00000000 3165.00000000 2245.00000000 2457.00000000 150.00000000 212.00000000
1839 60 85 1839.00000000 1989.00000000 1822.00000000 2034.00000000 150.00000000 212.00000000
1840 25 86 2235.00000000 2385.00000000 1793.00000000 2005.00000000 150.00000000 212.00000000
1841 49 85 2997.00000000 3147.00000000 2800.00000000 3012.00000000 150.00000000 212.00000000
1842 31 109 2990.00000000 3140.00000000 2265.00000000 2477.00000000 150.00000000 212.00000000
1843 59 76 1436.00000000 1586.00000000 1280.00000000 1492.00000000 150.00000000 212.00000000
1844 40 102 3324.00000000 3474.00000000 2419.00000000 2631.00000000 150.00000000 212.00000000
1845 42 52 2399.00000000 2549.00000000 2145.00000000 2357.00000000 150.00000000 212.00000000
1846 47 77 3294.00000000 3444.00000000 2910.00000000 3122.00000000 150.00000000 212.00000000
1847 33 90 1486.00000000 1636.00000000 1250.00000000 1462.00000000 150.00000000 212.00000000
1848 44 44 3042.00000000 3192.00000000 2536.00000000 2748.00000000 150.00000000 212.00000000
1849 38 70 2286.00000000 2436.00000000 1853.00000000 2066.00000000 150.00000000 213.00000000
1850 31 85 2131.00000000 2281.00000000 1690.00000000 1902.00000000 150.00000000 212.00000000
1851 31 86 885.00000000 1035.00000000 1097.00000000 1309.00000000 150.00000000 212.00000000
1852 35 83 3105.00000000 3255.00000000 2153.00000000 2366.00000000 150.00000000 213.00000000
1853 59 83 435.00000000 810.00000000 96.00000000 813.00000000 375.00000000 717.00000000
1854 123 105 1028.00000000 1178.00000000 804.00000000 1016.00000000 150.00000000 212.00000000
1855 44 83 1246.00000000 1396.00000000 787.00000000 1000.00000000 150.00000000 213.00000000
1856 73 79 3180.00000000 3330.00000000 2762.00000000 2975.00000000 150.00000000 213.00000000
1857 25 117 2143.00000000 2293.00000000 1956.00000000 2168.00000000 150.00000000 212.00000000
1858 47 71 1168.00000000 1318.00000000 1040.00000000 1253.00000000 150.00000000 213.00000000
1859 40 65 3119.00000000 3269.00000000 2452.00000000 2664.00000000 150.00000000 212.00000000
1860 39 78 1649.00000000 1799.00000000 1687.00000000 1899.00000000 150.00000000 212.00000000
1861 49 53 2099.00000000 2249.00000000 1843.00000000 2056.00000000 150.00000000 213.00000000
1862 33 55 2572.00000000 2722.00000000 2011.00000000 2223.00000000 150.00000000 212.00000000
1863 87 126 349.00000000 729.00000000 126.00000000 837.00000000 380.00000000 711.00000000
1864 27 66 1180.00000000 1330.00000000 1284.00000000 1496.00000000 150.00000000 212.00000000
1865 18 79 2544.00000000 2694.00000000 2255.00000000 2467.00000000 150.00000000 212.00000000
1866 33 126 2384.00000000 2534.00000000 1812.00000000 2025.00000000 150.00000000 213.00000000
1867 29 55 1865.00000000 2015.00000000 1780.00000000 1992.00000000 150.00000000 212.00000000
1868 22 66 682.00000000 832.00000000 772.00000000 984.00000000 150.00000000 212.00000000
1869 57 125 2038.00000000 2188.00000000 1964.00000000 2176.00000000 150.00000000 212.00000000
1870 30 72 2223.00000000 2373.00000000 1762.00000000 1974.00000000 150.00000000 212.00000000
1871 46 72 3323.00000000 3473.00000000 2455.00000000 2667.00000000 150.00000000 212.00000000
1872 52 69 3485.00000000 3635.00000000 2642.00000000 2854.00000000 150.00000000 212.00000000
1873 49 99 2335.00000000 2485.00000000 2149.00000000 2361.00000000 150.00000000 212.00000000
1874 54 80 2500.00000000 2650.00000000 1926.00000000 2139.00000000 150.00000000 213.00000000
1875 15 97 1291.00000000 1441.00000000 1019.00000000 1231.00000000 150.00000000 212.00000000
1876 44 94 2545.00000000 2695.00000000 2087.00000000 2299.00000000 150.00000000 212.00000000
1877 57 118 1174.00000000 1324.00000000 1342.00000000 1554.00000000 150.00000000 212.00000000
1878 110 137 446.00000000 786.00000000 621.00000000 1252.00000000 340.00000000 631.00000000
1879 45 97 2671.00000000 2821.00000000 2160.00000000 2372.00000000 150.00000000 212.00000000
1880 34 87 1293.00000000 1443.00000000 1113.00000000 1325.00000000 150.00000000 212.00000000
1881 37 74 3034.00000000 3184.00000000 2485.00000000 2697.00000000 150.00000000 212.00000000
1882 45 66 3087.00000000 3237.00000000 2269.00000000 2482.00000000 150.00000000 213.00000000
1883 30 58 2693.00000000 2843.00000000 2306.00000000 2518.00000000 150.00000000 212.00000000
1884 44 42 1267.00000000 1417.00000000 1319.00000000 1531.00000000 150.00000000 212.00000000
1885 32 60 1711.00000000 1861.00000000 1327.00000000 1539.00000000 150.00000000 212.00000000
1886 17 99 1772.00000000 1922.00000000 1414.00000000 1627.00000000 150.00000000 213.00000000
1887 94 96 944.00000000 1094.00000000 1091.00000000 1303.00000000 150.00000000 212.00000000
1888 47 75 2093.00000000 2243.00000000 1904.00000000 2116.00000000 150.00000000 212.00000000
1889 91 108 2136.00000000 2286.00000000 1591.00000000 1803.00000000 150.00000000 212.00000000
1890 40 50 3581.00000000 3731.00000000 2894.00000000 3106.00000000 150.00000000 212.00000000
1891 12 70 2227.00000000 2377.00000000 2035.00000000 2248.00000000 150.00000000 213.00000000
1892 94 74 3532.00000000 3888.00000000 2906.00000000 3239.00000000 356.00000000 333.00000000
1893 48 23 2970.00000000 3120.00000000 2645.00000000 2857.00000000 150.00000000 212.00000000
1894 24 70 700.00000000 850.00000000 975.00000000 1187.00000000 150.00000000 212.00000000
1895 72 98 2651.00000000 2801.00000000 1814.00000000 2026.00000000 150.00000000 212.00000000
1896 61 76 1344.00000000 1494.00000000 1101.00000000 1313.00000000 150.00000000 212.00000000
1897 44 99 1331.00000000 1481.00000000 1196.00000000 1408.00000000 150.00000000 212.00000000
1898 55 65 2776.00000000 2926.00000000 2618.00000000 2830.00000000 150.00000000 212.00000000
1899 47 49 753.00000000 903.00000000 936.00000000 1148.00000000 150.00000000 212.00000000
1900 49 112 2118.00000000 2268.00000000 1856.00000000 2069.00000000 150.00000000 213.00000000
1901 40 54 3454.00000000 3604.00000000 2885.00000000 3097.00000000 150.00000000 212.00000000
1902 67 77 2847.00000000 2997.00000000 2484.00000000 2696.00000000 150.00000000 212.00000000
1903 56 98 2596.00000000 2746.00000000 1786.00000000 1998.00000000 150.00000000 212.00000000
1904 35 107 691.00000000 841.00000000 856.00000000 1068.00000000 150.00000000 212.00000000
1905 38 59 2515.00000000 2665.00000000 1989.00000000 2201.00000000 150.00000000 212.00000000
1906 31 113 2965.00000000 3115.00000000 2466.00000000 2679.00000000 150.00000000 213.00000000
1907 45 66 3012.00000000 3162.00000000 2428.00000000 2640.00000000 150.00000000 212.00000000
1908 66 141 722.00000000 1026.00000000 879.00000000 1476.00000000 304.00000000 597.00000000
1909 45 66 2948.00000000 3098.00000000 2579.00000000 2791.00000000 150.00000000 212.00000000
1910 49 99 1399.00000000 1549.00000000 1635.00000000 1848.00000000 150.00000000 213.00000000
1911 34 93 2845.00000000 2995.00000000 2152.00000000 2364.00000000 150.00000000 212.00000000
1912 55 93 3165.00000000 3315.00000000 2701.00000000 2913.00000000 150.00000000 212.00000000
1913 41 101 2093.00000000 2243.00000000 1781.00000000 1993.00000000 150.00000000 212.00000000
1914 54 57 1488.00000000 1638.00000000 1531.00000000 1743.00000000 150.00000000 212.00000000
1915 54 55 2250.00000000 2400.00000000 1778.00000000 1990.00000000 150.00000000 212.00000000
1916 80 29 1050.00000000 1200.00000000 675.00000000 887.00000000 150.00000000 212.00000000
1917 54 127 1800.00000000 1950.00000000 1489.00000000 1701.00000000 150.00000000 212.00000000
1918 56 59 3472.00000000 3622.00000000 2948.00000000 3160.00000000 150.00000000 212.00000000
1919 57 85 2519.00000000 2669.00000000 2165.00000000 2378.00000000 150.00000000 213.00000000
1920 55 110 2852.00000000 3002.00000000 2576.00000000 2788.00000000 150.00000000 212.00000000
1921 60 66 1168.00000000 1318.00000000 1012.00000000 1225.00000000 150.00000000 213.00000000
1922 53 129 2062.00000000 2212.00000000 1870.00000000 2082.00000000 150.00000000 212.00000000
1923 43 103 1644.00000000 1794.00000000 1677.00000000 1889.00000000 150.00000000 212.00000000
1924 49 68 1096.00000000 1246.00000000 1195.00000000 1407.00000000 150.00000000 212.00000000
1925 57 81 2024.00000000 2174.00000000 1411.00000000 1623.00000000 150.00000000 212.00000000
1926 63 60 1496.00000000 1646.00000000 1475.00000000 1687.00000000 150.00000000 212.00000000
1927 57 72 2674.00000000 2824.00000000 2205.00000000 2417.00000000 150.00000000 212.00000000
1928 81 72 1982.00000000 2132.00000000 1616.00000000 1828.00000000 150.00000000 212.00000000
1929 37 84 1707.00000000 1857.00000000 1611.00000000 1823.00000000 150.00000000 212.00000000
1930 37 88 1297.00000000 1447.00000000 1119.00000000 1331.00000000 150.00000000 212.00000000
1931 21 106 3186.00000000 3336.00000000 2369.00000000 2581.00000000 150.00000000 212.00000000
1932 52 66 2437.00000000 2587.00000000 2133.00000000 2345.00000000 150.00000000 212.00000000
1933 88 60 1012.00000000 1162.00000000 1104.00000000 1317.00000000 150.00000000 213.00000000
1934 42 68 2951.00000000 3101.00000000 2806.00000000 3018.00000000 150.00000000 212.00000000
1935 37 128 1653.00000000 1803.00000000 1603.00000000 1815.00000000 150.00000000 212.00000000
1936 38 73 2780.00000000 2930.00000000 2381.00000000 2593.00000000 150.00000000 212.00000000
1937 77 65 2284.00000000 2434.00000000 2158.00000000 2370.00000000 150.00000000 212.00000000
1938 35 88 1991.00000000 2141.00000000 1469.00000000 1681.00000000 150.00000000 212.00000000
1939 46 102 2108.00000000 2258.00000000 1426.00000000 1638.00000000 150.00000000 212.00000000
1940 75 72 2679.00000000 2829.00000000 2334.00000000 2546.00000000 150.00000000 212.00000000
1941 40 102 1981.00000000 2131.00000000 1758.00000000 1970.00000000 150.00000000 212.00000000
1942 60 69 3386.00000000 3536.00000000 2939.00000000 3151.00000000 150.00000000 212.00000000
1943 50 51 3209.00000000 3359.00000000 2686.00000000 2899.00000000 150.00000000 213.00000000
1944 52 37 821.00000000 971.00000000 899.00000000 1112.00000000 150.00000000 213.00000000
1945 53 91 2362.00000000 2512.00000000 1765.00000000 1977.00000000 150.00000000 212.00000000
1946 65 71 3472.00000000 3622.00000000 2851.00000000 3064.00000000 150.00000000 213.00000000
1947 122 107 1015.00000000 1165.00000000 1035.00000000 1247.00000000 150.00000000 212.00000000
1948 61 93 1168.00000000 1318.00000000 1097.00000000 1309.00000000 150.00000000 212.00000000
1949 54 63 695.00000000 845.00000000 864.00000000 1076.00000000 150.00000000 212.00000000
1950 20 57 2584.00000000 2734.00000000 2289.00000000 2501.00000000 150.00000000 212.00000000
1951 69 109 185.00000000 581.00000000 81.00000000 795.00000000 396.00000000 714.00000000
1952 54 78 3516.00000000 3666.00000000 2879.00000000 3091.00000000 150.00000000 212.00000000
1953 70 92 2499.00000000 2649.00000000 2288.00000000 2500.00000000 150.00000000 212.00000000
1954 65 71 3070.00000000 3220.00000000 2104.00000000 2316.00000000 150.00000000 212.00000000
1955 65 68 1093.00000000 1243.00000000 1292.00000000 1504.00000000 150.00000000 212.00000000
1956 54 59 810.00000000 960.00000000 980.00000000 1192.00000000 150.00000000 212.00000000
1957 67 52 2412.00000000 2562.00000000 1910.00000000 2122.00000000 150.00000000 212.00000000
1958 37 73 2438.00000000 2588.00000000 2152.00000000 2364.00000000 150.00000000 212.00000000
1959 31 50 776.00000000 926.00000000 920.00000000 1132.00000000 150.00000000 212.00000000
1960 37 88 1168.00000000 1318.00000000 943.00000000 1156.00000000 150.00000000 213.00000000
1961 50 74 2917.00000000 3067.00000000 2510.00000000 2722.00000000 150.00000000 212.00000000
1962 57 30 3489.00000000 3639.00000000 2922.00000000 3135.00000000 150.00000000 213.00000000
1963 64 79 440.00000000 817.00000000 70.00000000 792.00000000 377.00000000 722.00000000
1964 56 88 2854.00000000 3004.00000000 2267.00000000 2479.00000000 150.00000000 212.00000000
1965 39 75 3406.00000000 3556.00000000 2518.00000000 2730.00000000 150.00000000 212.00000000
1966 58 61 3021.00000000 3171.00000000 2587.00000000 2799.00000000 150.00000000 212.00000000
1967 8 33 683.00000000 833.00000000 555.00000000 767.00000000 150.00000000 212.00000000
1968 45 96 2351.00000000 2501.00000000 2178.00000000 2390.00000000 150.00000000 212.00000000
1969 47 88 2353.00000000 2503.00000000 1901.00000000 2113.00000000 150.00000000 212.00000000
1970 72 56 3573.00000000 3935.00000000 2958.00000000 3285.00000000 362.00000000 327.00000000
1971 11 46 1460.00000000 1610.00000000 1466.00000000 1678.00000000 150.00000000 212.00000000
1972 45 105 3092.00000000 3242.00000000 2610.00000000 2822.00000000 150.00000000 212.00000000
1973 31 74 876.00000000 1026.00000000 1171.00000000 1384.00000000 150.00000000 213.00000000
1974 58 72 2389.00000000 2539.00000000 2278.00000000 2490.00000000 150.00000000 212.00000000
1975 40 75 857.00000000 1007.00000000 1054.00000000 1267.00000000 150.00000000 213.00000000
1976 40 61 3652.00000000 3802.00000000 2683.00000000 2895.00000000 150.00000000 212.00000000
1977 33 85 1581.00000000 1731.00000000 1635.00000000 1847.00000000 150.00000000 212.00000000
1978 24 53 1883.00000000 2033.00000000 1351.00000000 1563.00000000 150.00000000 212.00000000
1979 37 68 3090.00000000 3240.00000000 2558.00000000 2770.00000000 150.00000000 212.00000000
1980 32 122 1274.00000000 1424.00000000 1433.00000000 1645.00000000 150.00000000 212.00000000
1981 23 81 2244.00000000 2394.00000000 1925.00000000 2137.00000000 150.00000000 212.00000000
1982 76 119 2560.00000000 2710.00000000 2220.00000000 2432.00000000 150.00000000 212.00000000
1983 56 92 2179.00000000 2329.00000000 1676.00000000 1889.00000000 150.00000000 213.00000000
1984 68 85 3160.00000000 3310.00000000 2194.00000000 2406.00000000 150.00000000 212.00000000
1985 111 55 1047.00000000 1197.00000000 854.00000000 1067.00000000 150.00000000 213.00000000
1986 50 70 1639.00000000 1789.00000000 1685.00000000 1897.00000000 150.00000000 212.00000000
1987 20 102 2881.00000000 3031.00000000 2501.00000000 2713.00000000 150.00000000 212.00000000
1988 15 38 711.00000000 861.00000000 639.00000000 851.00000000 150.00000000 212.00000000
1989 73 82 3377.00000000 3527.00000000 2818.00000000 3030.00000000 150.00000000 212.00000000
1990 13 64 1809.00000000 1959.00000000 1660.00000000 1872.00000000 150.00000000 212.00000000
1991 42 49 3393.00000000 3543.00000000 2899.00000000 3111.00000000 150.00000000 212.00000000
1992 26 78 3209.00000000 3359.00000000 2800.00000000 3012.00000000 150.00000000 212.00000000
1993 39 70 2861.00000000 3011.00000000 2447.00000000 2659.00000000 150.00000000 212.00000000
1994 55 75 2991.00000000 3141.00000000 2159.00000000 2371.00000000 150.00000000 212.00000000
1995 25 75 1474.00000000 1624.00000000 1430.00000000 1642.00000000 150.00000000 212.00000000
1996 62 99 2400.00000000 2550.00000000 2011.00000000 2223.00000000 150.00000000 212.00000000
1997 34 97 3306.00000000 3456.00000000 2597.00000000 2810.00000000 150.00000000 213.00000000
1998 64 100 2744.00000000 2894.00000000 2339.00000000 2551.00000000 150.00000000 212.00000000
1999 47 111 2746.00000000 2896.00000000 2028.00000000 2240.00000000 150.00000000 212.00000000
2000 64 67 2116.00000000 2266.00000000 1444.00000000 1657.00000000 150.00000000 213.00000000
2001 72 106 1573.00000000 1723.00000000 1614.00000000 1826.00000000 150.00000000 212.00000000
2002 41 65 2794.00000000 2944.00000000 2363.00000000 2576.00000000 150.00000000 213.00000000
2003 81 108 1801.00000000 1951.00000000 1634.00000000 1846.00000000 150.00000000 212.00000000
2004 44 78 602.00000000 752.00000000 885.00000000 1097.00000000 150.00000000 212.00000000
2005 24 92 1381.00000000 1531.00000000 1316.00000000 1528.00000000 150.00000000 212.00000000
